transaction_key,fund_key,transaction_date_key,investor_id,transaction_type,amount,units,nav,state,kyc_status,source_file
2365,2,20240301,INV00106,SIP,23411.45,222.26,168.03,Delhi,Pending,synthetic_transactions
2366,5,20240301,INV00066,SIP,23118.93,199.38,222.85,Maharashtra,Verified,synthetic_transactions
2367,5,20240301,INV00121,SIP,26954.0,129.2,46.77,Gujarat,Verified,synthetic_transactions
2368,5,20240301,INV00002,SIP,21951.92,265.29,122.06,Uttar Pradesh,Verified,synthetic_transactions
2369,1,20240301,INV00109,LUMPSUM,36522.22,170.68,122.82,Tamil Nadu,Verified,synthetic_transactions
2370,1,20240301,INV00036,SIP,23863.84,251.61,66.3,Telangana,Pending,synthetic_transactions
2371,6,20240301,INV00021,SIP,21459.26,434.75,54.03,Karnataka,Verified,synthetic_transactions
2372,4,20240301,INV00236,SIP,23094.47,705.72,28.3,Andhra Pradesh,Verified,synthetic_transactions
2373,3,20240301,INV00154,SIP,21695.17,402.14,95.07,Karnataka,Verified,synthetic_transactions
2374,3,20240301,INV00235,SIP,27393.99,130.23,12.39,Maharashtra,Verified,synthetic_transactions
2375,6,20240301,INV00006,LUMPSUM,38167.84,276.43,72.27,Uttar Pradesh,Verified,synthetic_transactions
2376,1,20240301,INV00033,SIP,23378.2,104.34,138.75,Uttar Pradesh,Pending,synthetic_transactions
2377,5,20240401,INV00108,SIP,19765.8,153.87,103.57,Tamil Nadu,Verified,synthetic_transactions
2378,5,20240401,INV00217,SIP,22422.49,150.18,156.82,Karnataka,Verified,synthetic_transactions
2379,2,20240401,INV00011,SIP,22733.23,135.96,61.4,Karnataka,Verified,synthetic_transactions
2380,1,20240401,INV00148,SIP,23765.21,167.98,53.12,Karnataka,Verified,synthetic_transactions
2381,1,20240401,INV00202,SIP,26835.74,156.54,166.69,West Bengal,Verified,synthetic_transactions
2382,3,20240401,INV00009,SIP,27167.76,159.25,66.64,Delhi,Verified,synthetic_transactions
2383,6,20240401,INV00060,SIP,21202.32,85.48,47.74,West Bengal,Verified,synthetic_transactions
2384,6,20240401,INV00193,LUMPSUM,40896.31,629.93,221.31,Maharashtra,Verified,synthetic_transactions
2385,6,20240401,INV00162,SIP,23663.18,219.94,69.36,Delhi,Verified,synthetic_transactions
2386,5,20240401,INV00244,SIP,20481.91,115.58,21.21,Delhi,Verified,synthetic_transactions
2387,1,20240401,INV00071,SIP,25534.96,398.29,91.34,West Bengal,Verified,synthetic_transactions
2388,6,20240401,INV00212,SIP,23823.92,208.94,112.49,Andhra Pradesh,Verified,synthetic_transactions
2389,6,20240401,INV00147,SIP,20339.19,90.68,63.16,Maharashtra,Verified,synthetic_transactions
2390,5,20240401,INV00206,LUMPSUM,39744.59,162.58,84.41,Tamil Nadu,Verified,synthetic_transactions
2391,3,20240401,INV00156,SIP,24100.48,96.65,67.61,Uttar Pradesh,Pending,synthetic_transactions
2392,2,20240401,INV00055,SIP,23308.1,96.26,146.28,Telangana,Pending,synthetic_transactions
2393,6,20240401,INV00049,SIP,24693.03,147.7,56.63,Andhra Pradesh,Verified,synthetic_transactions
2394,3,20240401,INV00066,SIP,20721.38,320.11,133.37,Maharashtra,Verified,synthetic_transactions
2395,6,20240401,INV00143,SIP,25009.91,103.38,223.77,Maharashtra,Verified,synthetic_transactions
2396,2,20240401,INV00215,SIP,26903.52,517.71,46.34,Andhra Pradesh,Verified,synthetic_transactions
2397,1,20240401,INV00138,SIP,26173.67,1984.32,196.73,Karnataka,Verified,synthetic_transactions
2398,2,20240401,INV00075,SIP,26732.16,297.73,192.49,Maharashtra,Verified,synthetic_transactions
2399,2,20240401,INV00194,SIP,24688.54,125.46,246.09,Gujarat,Verified,synthetic_transactions
2400,1,20240401,INV00104,SIP,23122.84,324.81,25.95,Maharashtra,Verified,synthetic_transactions
2401,3,20240401,INV00079,SIP,22142.18,185.27,86.52,West Bengal,Verified,synthetic_transactions
2402,5,20240401,INV00159,SIP,21264.4,1067.8,37.79,Rajasthan,Verified,synthetic_transactions
2403,6,20240401,INV00039,SIP,26326.92,551.85,213.49,West Bengal,Verified,synthetic_transactions
2404,2,20240401,INV00064,SIP,30182.41,164.36,187.24,Telangana,Verified,synthetic_transactions
2405,2,20240401,INV00022,SIP,28687.64,141.33,143.53,Gujarat,Verified,synthetic_transactions
2406,2,20240401,INV00199,SIP,22234.07,694.72,50.63,Gujarat,Verified,synthetic_transactions
2407,2,20240401,INV00126,SIP,20033.82,198.47,67.81,Maharashtra,Verified,synthetic_transactions
2408,4,20240401,INV00010,SIP,22597.69,139.26,16.56,Telangana,Verified,synthetic_transactions
2409,5,20240401,INV00232,SIP,22021.1,93.87,227.8,Uttar Pradesh,Verified,synthetic_transactions
2410,1,20240401,INV00127,SIP,23589.14,108.48,72.3,Gujarat,Verified,synthetic_transactions
2411,4,20240401,INV00070,SIP,23012.82,136.85,113.55,Gujarat,Verified,synthetic_transactions
2412,4,20240401,INV00050,LUMPSUM,42202.87,169.68,200.41,Andhra Pradesh,Verified,synthetic_transactions
2413,5,20240401,INV00013,SIP,29871.3,1166.53,229.62,Uttar Pradesh,Verified,synthetic_transactions
2414,6,20240401,INV00110,SIP,28955.51,475.81,64.07,Gujarat,Verified,synthetic_transactions
2415,1,20240401,INV00218,SIP,22203.87,792.48,127.3,Maharashtra,Verified,synthetic_transactions
2416,4,20240401,INV00107,SIP,29228.61,508.93,202.93,Karnataka,Verified,synthetic_transactions
2417,2,20240401,INV00111,SIP,23042.46,346.99,81.8,Telangana,Verified,synthetic_transactions
2418,6,20240401,INV00187,SIP,18854.65,135.85,102.55,Telangana,Verified,synthetic_transactions
2419,3,20240401,INV00145,LUMPSUM,39172.36,330.79,92.33,Delhi,Pending,synthetic_transactions
2420,3,20240401,INV00028,SIP,26359.73,108.65,240.61,Karnataka,Verified,synthetic_transactions
2421,1,20240401,INV00091,SIP,26740.24,127.98,129.65,Telangana,Verified,synthetic_transactions
2422,2,20240401,INV00062,SIP,25225.95,658.16,196.87,Gujarat,Verified,synthetic_transactions
2423,4,20240401,INV00089,SIP,24558.31,304.15,237.58,Maharashtra,Verified,synthetic_transactions
2424,4,20240401,INV00140,LUMPSUM,40246.36,368.4,161.61,Uttar Pradesh,Verified,synthetic_transactions
2425,2,20240401,INV00169,SIP,20582.58,140.43,42.29,Telangana,Verified,synthetic_transactions
2426,2,20240401,INV00144,SIP,28669.63,1240.03,129.95,Maharashtra,Verified,synthetic_transactions
2427,2,20240401,INV00059,SIP,21854.01,768.87,60.09,Karnataka,Verified,synthetic_transactions
2428,2,20240401,INV00041,SIP,28493.9,171.44,184.92,Gujarat,Verified,synthetic_transactions
2429,5,20240401,INV00161,SIP,26204.51,172.09,118.91,Maharashtra,Verified,synthetic_transactions
2430,1,20240401,INV00176,SIP,27313.61,290.66,49.15,Maharashtra,Verified,synthetic_transactions
2431,1,20240401,INV00087,SIP,24404.01,111.22,93.29,Maharashtra,Verified,synthetic_transactions
2432,2,20240401,INV00121,SIP,28124.48,509.84,196.69,Gujarat,Verified,synthetic_transactions
2433,1,20240401,INV00166,SIP,29127.17,256.02,72.96,Maharashtra,Verified,synthetic_transactions
2434,1,20240401,INV00214,SIP,21687.13,103.76,83.78,Delhi,Verified,synthetic_transactions
2435,5,20240401,INV00204,SIP,24169.82,142.79,42.19,Gujarat,Verified,synthetic_transactions
2436,3,20240401,INV00157,SIP,26447.59,268.66,98.52,Tamil Nadu,Verified,synthetic_transactions
2437,5,20240401,INV00242,SIP,22460.1,104.91,91.64,Maharashtra,Verified,synthetic_transactions
2438,4,20240401,INV00090,SIP,21789.44,139.34,210.55,West Bengal,Verified,synthetic_transactions
2439,2,20240401,INV00132,SIP,23870.41,697.93,186.62,West Bengal,Verified,synthetic_transactions
2440,1,20240401,INV00098,SIP,22052.93,111.09,27.91,Tamil Nadu,Verified,synthetic_transactions
2441,2,20240401,INV00001,LUMPSUM,42656.23,355.93,189.44,Maharashtra,Pending,synthetic_transactions
2442,1,20240401,INV00056,SIP,23429.5,649.26,244.64,Delhi,Verified,synthetic_transactions
2443,6,20240401,INV00208,SIP,27454.12,135.32,246.22,Gujarat,Verified,synthetic_transactions
2444,2,20240401,INV00222,SIP,23703.2,502.63,198.99,Delhi,Verified,synthetic_transactions
2445,3,20240401,INV00200,LUMPSUM,40082.95,1043.14,137.09,Rajasthan,Pending,synthetic_transactions
2446,5,20240401,INV00186,LUMPSUM,35201.81,2287.22,26.41,Gujarat,Verified,synthetic_transactions
2447,1,20240401,INV00234,SIP,22870.74,122.04,111.32,Andhra Pradesh,Verified,synthetic_transactions
2448,2,20240401,INV00141,SIP,27241.89,304.51,25.04,Gujarat,Pending,synthetic_transactions
2449,1,20240401,INV00102,SIP,25076.05,119.99,108.68,Maharashtra,Pending,synthetic_transactions
2450,4,20240401,INV00044,LUMPSUM,40031.84,404.15,76.18,Andhra Pradesh,Verified,synthetic_transactions
2451,3,20240401,INV00116,SIP,23682.7,97.94,123.35,Karnataka,Verified,synthetic_transactions
2452,4,20240401,INV00207,SIP,24456.48,1216.57,167.8,Telangana,Verified,synthetic_transactions
2453,3,20240401,INV00124,SIP,23537.7,192.81,87.8,Uttar Pradesh,Verified,synthetic_transactions
2454,1,20240401,INV00167,SIP,17041.54,107.65,22.67,Rajasthan,Verified,synthetic_transactions
2455,4,20240401,INV00153,SIP,21304.47,127.43,12.74,Uttar Pradesh,Pending,synthetic_transactions
2456,3,20240401,INV00246,SIP,26609.54,115.3,126.8,Gujarat,Verified,synthetic_transactions
2457,2,20240401,INV00069,SIP,23281.76,786.63,248.49,Andhra Pradesh,Verified,synthetic_transactions
2458,4,20240401,INV00146,SIP,19305.22,135.37,198.6,Karnataka,Pending,synthetic_transactions
2459,6,20240401,INV00014,SIP,29455.83,161.82,83.43,Andhra Pradesh,Verified,synthetic_transactions
2460,1,20240401,INV00031,SIP,23629.51,109.88,236.3,Rajasthan,Verified,synthetic_transactions
2461,4,20240401,INV00210,SIP,21255.29,1830.25,72.55,Uttar Pradesh,Verified,synthetic_transactions
2462,1,20240401,INV00096,SIP,23950.64,127.82,107.53,Karnataka,Verified,synthetic_transactions
2463,2,20240401,INV00078,SIP,24742.93,155.05,192.62,Gujarat,Verified,synthetic_transactions
2464,4,20240401,INV00164,SIP,22547.17,305.56,50.61,Gujarat,Verified,synthetic_transactions
2465,2,20240501,INV00100,SIP,26864.95,112.43,125.94,Karnataka,Verified,synthetic_transactions
2466,3,20240501,INV00226,SIP,20012.63,139.68,233.66,Tamil Nadu,Verified,synthetic_transactions
2467,6,20240501,INV00097,SIP,25489.53,171.13,232.47,Uttar Pradesh,Verified,synthetic_transactions
2468,5,20240501,INV00175,SIP,24469.61,105.43,59.99,Tamil Nadu,Verified,synthetic_transactions
2469,6,20240501,INV00155,SIP,21664.51,169.74,89.42,West Bengal,Verified,synthetic_transactions
2470,1,20240501,INV00143,SIP,21511.25,470.28,16.7,Maharashtra,Verified,synthetic_transactions
2471,1,20240501,INV00212,SIP,24936.8,187.58,87.63,Andhra Pradesh,Verified,synthetic_transactions
2472,4,20240501,INV00101,SIP,24774.34,141.41,36.57,Telangana,Verified,synthetic_transactions
2473,1,20240501,INV00079,SIP,26813.17,553.45,93.27,West Bengal,Verified,synthetic_transactions
2474,3,20240501,INV00181,SIP,27194.03,326.3,32.87,Uttar Pradesh,Verified,synthetic_transactions
2475,6,20240501,INV00062,SIP,25486.29,1028.56,121.51,Gujarat,Pending,synthetic_transactions
2476,4,20240501,INV00157,SIP,28289.24,183.56,245.16,Tamil Nadu,Verified,synthetic_transactions
2477,6,20240501,INV00016,SIP,23622.45,144.1,70.64,Andhra Pradesh,Verified,synthetic_transactions
2478,4,20240501,INV00150,SIP,25130.94,375.22,173.61,Gujarat,Verified,synthetic_transactions
2479,3,20240501,INV00074,LUMPSUM,34824.01,289.61,170.94,Rajasthan,Verified,synthetic_transactions
2480,1,20240501,INV00167,LUMPSUM,35963.22,323.63,114.24,Rajasthan,Verified,synthetic_transactions
2481,6,20240501,INV00089,LUMPSUM,41665.7,314.36,99.08,Maharashtra,Pending,synthetic_transactions
2482,2,20240501,INV00048,SIP,22591.89,147.09,161.17,Karnataka,Verified,synthetic_transactions
2483,5,20240501,INV00145,SIP,24526.09,113.37,116.14,Delhi,Verified,synthetic_transactions
2484,1,20240501,INV00203,SIP,27932.6,205.98,223.74,Tamil Nadu,Verified,synthetic_transactions
2485,3,20240501,INV00051,SIP,18985.05,80.63,112.22,Telangana,Verified,synthetic_transactions
2486,5,20240501,INV00139,SIP,20181.75,149.83,75.84,Karnataka,Verified,synthetic_transactions
2487,3,20240501,INV00050,SIP,28273.02,167.39,100.55,Andhra Pradesh,Verified,synthetic_transactions
2488,6,20240501,INV00202,SIP,26820.78,255.78,155.47,West Bengal,Verified,synthetic_transactions
2489,2,20240501,INV00215,LUMPSUM,44665.9,391.14,212.27,Andhra Pradesh,Verified,synthetic_transactions
2490,5,20240501,INV00091,SIP,24062.31,97.58,183.13,Telangana,Verified,synthetic_transactions
2491,4,20240501,INV00134,LUMPSUM,42930.49,296.83,66.67,Tamil Nadu,Verified,synthetic_transactions
2492,5,20240501,INV00213,SIP,26292.01,121.28,72.97,Telangana,Verified,synthetic_transactions
2493,3,20240501,INV00076,SIP,24851.75,1150.4,104.01,Andhra Pradesh,Verified,synthetic_transactions
2494,1,20240501,INV00120,SIP,22411.18,114.83,37.5,Telangana,Verified,synthetic_transactions
2495,5,20240501,INV00170,SIP,24041.98,1290.04,83.98,Rajasthan,Verified,synthetic_transactions
2496,2,20240501,INV00109,LUMPSUM,41614.0,232.79,176.25,Tamil Nadu,Verified,synthetic_transactions
2497,2,20240501,INV00055,SIP,25428.31,194.96,211.19,Telangana,Verified,synthetic_transactions
2498,6,20240501,INV00195,SIP,19468.54,85.23,82.98,Rajasthan,Verified,synthetic_transactions
2499,2,20240501,INV00090,SIP,23663.95,256.9,168.08,West Bengal,Verified,synthetic_transactions
2500,5,20240501,INV00125,SIP,28742.0,1424.8,112.54,Andhra Pradesh,Verified,synthetic_transactions
2501,5,20240501,INV00220,SIP,23077.73,113.28,99.27,Maharashtra,Verified,synthetic_transactions
2502,4,20240501,INV00070,SIP,21406.21,139.4,182.84,Gujarat,Verified,synthetic_transactions
2503,3,20240501,INV00122,SIP,28429.43,147.5,59.95,Karnataka,Verified,synthetic_transactions
2504,1,20240501,INV00129,SIP,23392.56,184.27,74.52,Delhi,Verified,synthetic_transactions
2505,4,20240501,INV00147,SIP,23244.8,101.45,85.99,Maharashtra,Verified,synthetic_transactions
2506,5,20240501,INV00025,LUMPSUM,37959.43,181.19,117.13,Gujarat,Verified,synthetic_transactions
2507,4,20240501,INV00068,SIP,27078.35,637.17,228.42,Andhra Pradesh,Verified,synthetic_transactions
2508,3,20240501,INV00052,SIP,25251.35,112.17,135.97,Gujarat,Verified,synthetic_transactions
2509,5,20240501,INV00244,SIP,23928.39,121.25,87.9,Delhi,Verified,synthetic_transactions
2510,1,20240501,INV00168,SIP,29623.85,313.46,130.87,Rajasthan,Verified,synthetic_transactions
2511,2,20240501,INV00121,LUMPSUM,38660.41,218.41,46.9,Gujarat,Pending,synthetic_transactions
2512,3,20240501,INV00201,LUMPSUM,38943.85,311.64,50.97,Maharashtra,Verified,synthetic_transactions
2513,1,20240501,INV00171,SIP,29122.83,280.6,144.18,Rajasthan,Verified,synthetic_transactions
2514,5,20240501,INV00222,SIP,23365.54,176.84,22.95,Delhi,Pending,synthetic_transactions
2515,3,20240501,INV00210,SIP,22246.88,186.25,97.61,Uttar Pradesh,Verified,synthetic_transactions
2516,1,20240501,INV00063,SIP,19770.59,571.65,249.93,Delhi,Verified,synthetic_transactions
2517,5,20240501,INV00054,SIP,27370.38,305.77,238.73,Gujarat,Verified,synthetic_transactions
2518,5,20240501,INV00135,SIP,22570.28,90.64,170.17,Delhi,Verified,synthetic_transactions
2519,4,20240501,INV00132,SIP,25633.04,142.96,151.09,West Bengal,Verified,synthetic_transactions
2520,1,20240501,INV00208,SIP,25907.31,207.98,193.03,Gujarat,Verified,synthetic_transactions
2521,4,20240501,INV00001,LUMPSUM,41639.7,236.28,224.31,Maharashtra,Verified,synthetic_transactions
2522,6,20240501,INV00223,SIP,20504.96,343.6,23.96,Karnataka,Verified,synthetic_transactions
2523,2,20240501,INV00142,SIP,23279.85,98.03,117.02,Andhra Pradesh,Pending,synthetic_transactions
2524,6,20240501,INV00064,SIP,25022.37,119.15,243.76,Telangana,Verified,synthetic_transactions
2525,1,20240501,INV00216,SIP,23953.75,125.77,47.67,Rajasthan,Pending,synthetic_transactions
2526,5,20240501,INV00188,SIP,24567.15,194.83,211.75,West Bengal,Pending,synthetic_transactions
2527,6,20240501,INV00066,SIP,27154.25,421.57,202.19,Maharashtra,Verified,synthetic_transactions
2528,6,20240501,INV00169,SIP,24098.1,212.34,50.8,Telangana,Verified,synthetic_transactions
2529,4,20240501,INV00022,SIP,27316.15,112.3,228.12,Gujarat,Verified,synthetic_transactions
2530,6,20240501,INV00156,SIP,23210.92,130.12,244.52,Uttar Pradesh,Verified,synthetic_transactions
2531,2,20240501,INV00206,SIP,19857.85,94.03,63.16,Tamil Nadu,Verified,synthetic_transactions
2532,4,20240501,INV00136,SIP,27320.68,281.42,101.52,Tamil Nadu,Verified,synthetic_transactions
2533,5,20240501,INV00118,SIP,23575.32,338.95,121.95,Telangana,Verified,synthetic_transactions
2534,2,20240501,INV00127,SIP,25875.13,380.08,19.41,Gujarat,Verified,synthetic_transactions
2535,1,20240501,INV00137,LUMPSUM,37971.19,158.0,162.12,Andhra Pradesh,Verified,synthetic_transactions
2536,6,20240501,INV00224,SIP,26382.08,110.26,201.11,Maharashtra,Verified,synthetic_transactions
2537,4,20240501,INV00235,SIP,25155.46,256.44,206.94,Maharashtra,Verified,synthetic_transactions
2538,2,20240501,INV00020,SIP,25544.9,252.78,143.87,Tamil Nadu,Verified,synthetic_transactions
2539,6,20240501,INV00218,SIP,29144.99,157.14,190.76,Maharashtra,Verified,synthetic_transactions
2540,2,20240501,INV00034,SIP,22126.29,177.6,149.95,Rajasthan,Verified,synthetic_transactions
2541,3,20240501,INV00248,LUMPSUM,38004.06,178.53,84.67,West Bengal,Verified,synthetic_transactions
2542,4,20240501,INV00191,LUMPSUM,41792.27,192.51,205.57,Telangana,Verified,synthetic_transactions
2543,4,20240501,INV00077,LUMPSUM,37349.19,329.82,21.33,Maharashtra,Verified,synthetic_transactions
2544,4,20240501,INV00192,LUMPSUM,37137.08,177.18,105.22,Telangana,Verified,synthetic_transactions
2545,4,20240501,INV00060,SIP,24477.35,619.47,35.4,West Bengal,Verified,synthetic_transactions
2546,6,20240501,INV00165,SIP,24607.85,242.18,114.87,Karnataka,Verified,synthetic_transactions
2547,5,20240501,INV00174,LUMPSUM,39448.12,239.12,188.52,Maharashtra,Verified,synthetic_transactions
2548,3,20240501,INV00113,SIP,28883.47,197.77,120.76,Tamil Nadu,Verified,synthetic_transactions
2549,2,20240501,INV00019,SIP,29163.0,258.43,149.05,Rajasthan,Verified,synthetic_transactions
2550,3,20240501,INV00014,SIP,25486.66,254.14,179.66,Andhra Pradesh,Verified,synthetic_transactions
2551,1,20240501,INV00071,SIP,27981.71,216.44,55.24,West Bengal,Verified,synthetic_transactions
2552,3,20240501,INV00012,SIP,23418.58,139.95,17.45,Delhi,Verified,synthetic_transactions
2553,6,20240601,INV00230,SIP,25524.97,110.02,136.96,Tamil Nadu,Verified,synthetic_transactions
2554,2,20240601,INV00181,SIP,26229.89,105.79,217.12,Uttar Pradesh,Verified,synthetic_transactions
2555,2,20240601,INV00203,SIP,27349.35,267.38,177.32,Tamil Nadu,Pending,synthetic_transactions
2556,5,20240601,INV00226,SIP,30700.35,488.54,106.77,Tamil Nadu,Verified,synthetic_transactions
2557,4,20240601,INV00062,LUMPSUM,40429.73,232.29,75.57,Gujarat,Verified,synthetic_transactions
2558,3,20240601,INV00117,SIP,24051.96,170.31,163.81,Uttar Pradesh,Pending,synthetic_transactions
2559,3,20240601,INV00216,SIP,20727.9,91.55,79.66,Rajasthan,Verified,synthetic_transactions
2560,3,20240601,INV00054,LUMPSUM,43729.51,297.95,183.31,Gujarat,Verified,synthetic_transactions
2561,3,20240601,INV00170,SIP,19380.73,275.81,200.21,Rajasthan,Verified,synthetic_transactions
2562,6,20240601,INV00179,SIP,24197.97,120.88,146.5,Rajasthan,Verified,synthetic_transactions
2563,5,20240601,INV00157,SIP,23656.72,142.86,202.76,Tamil Nadu,Verified,synthetic_transactions
2564,3,20240601,INV00003,SIP,22574.81,1016.2,106.96,Delhi,Verified,synthetic_transactions
2565,6,20240601,INV00110,SIP,28232.56,150.61,237.3,Gujarat,Verified,synthetic_transactions
2566,4,20240601,INV00129,SIP,30064.26,168.52,34.49,Delhi,Verified,synthetic_transactions
2567,2,20240601,INV00006,SIP,24702.36,175.87,196.61,Uttar Pradesh,Verified,synthetic_transactions
2568,6,20240601,INV00162,SIP,30149.33,209.8,64.56,Delhi,Verified,synthetic_transactions
2569,3,20240601,INV00083,SIP,23533.3,195.07,29.42,Telangana,Verified,synthetic_transactions
2570,3,20240601,INV00080,LUMPSUM,37266.06,430.68,231.03,Uttar Pradesh,Verified,synthetic_transactions
2571,1,20240601,INV00057,SIP,26664.55,142.5,210.58,Karnataka,Verified,synthetic_transactions
2572,6,20240601,INV00163,SIP,25804.87,114.83,226.11,Maharashtra,Verified,synthetic_transactions
